timestamp,request_rate,latency_p50,latency_p95,latency_p99,error_rate,cpu_usage,memory_usage,replica_count
2026-02-11T18:19:31.350069Z,54.85701211,0.002606932,0.004953171,0.213430975,0.005174235,19.75957401,197951488,6
2026-02-11T18:19:41.350299Z,73.69896712,0.002569766,0.004882555,0.194748853,0.004524781,20.72375698,198205440,6
2026-02-11T18:19:51.350845Z,78.22051776,0.00256404,0.004871676,0.189942929,0.002970357,14.94246589,198205440,6
2026-02-11T18:20:01.351421Z,82.6505545,0.00256089,0.004865688,0.186910891,0.002264315,14.95147451,197947392,6
2026-02-11T18:20:11.351434Z,75.2940344,0.002568203,0.004879586,0.193517373,0.002529223,16.88359981,197967872,6
2026-02-11T18:20:21.351671Z,58.22125271,0.002599548,0.004939142,0.210829875,0.002368721,17.74356603,198213632,6
2026-02-11T18:20:31.351701Z,59.19512065,0.002605023,0.004949543,0.212793453,0.002787605,15.39137617,198213632,6
2026-02-11T18:20:41.352186Z,145.3167367,0.002743711,0.165449804,0.233089961,0.005044442,15.97983582,198238208,6
2026-02-11T18:20:51.352504Z,166.0780071,0.002766542,0.172042717,0.234408543,0.005398664,19.51140207,197963776,6
2026-02-11T18:21:01.353075Z,320.0643968,0.002820337,0.183967972,0.236793594,0.006408817,15.16525895,197963776,6
2026-02-11T18:21:11.353262Z,277.6478617,0.002774479,0.174188729,0.234837746,0.005844612,19.66469125,198217728,6
2026-02-11T18:21:21.353619Z,333.0588241,0.002796214,0.179200728,0.235840051,0.005865944,19.72956667,197955584,6
2026-02-11T18:21:31.353779Z,240.4711009,0.002752529,0.168251243,0.233650249,0.005491181,19.54124028,197955584,6
2026-02-11T18:21:41.354308Z,201.8130848,0.002728215,0.160218145,0.232043629,0.004344327,16.58857398,198213632,6
2026-02-11T18:21:51.354791Z,202.9343963,0.002723554,0.158500165,0.231699831,0.004194641,19.56551091,197951488,6
2026-02-11T18:22:01.354969Z,169.5781376,0.002776217,0.174511944,0.234902389,0.00477796,20.52989471,198205440,6
2026-02-11T18:22:11.355569Z,406.4185746,0.002832096,0.186016857,0.237203371,0.006007274,17.0091558,198205440,6
2026-02-11T18:22:21.356230Z,448.9134925,0.002844247,0.187987032,0.237597406,0.006058885,19.46791731,198213632,6
2026-02-11T18:22:31.356647Z,583.8663466,0.002867244,0.191443994,0.238288799,0.006777716,20.26616063,198230016,6
2026-02-11T18:22:41.357309Z,609.281016,0.002851482,0.189140229,0.237828046,0.006460529,19.60493545,198230016,6
2026-02-11T18:22:51.357625Z,755.5219057,0.00285927,0.190307356,0.238061471,0.006801789,19.52518383,198217728,6
2026-02-11T18:23:01.357974Z,603.9576517,0.002857658,0.190075625,0.238015125,0.006907158,20.40354083,197967872,6
2026-02-11T18:23:11.359112Z,487.6529586,0.002841564,0.18760539,0.237521078,0.006976446,10.10568742,197967872,6
2026-02-11T18:23:21.359080Z,605.2401531,0.002856353,0.189883578,0.237976716,0.007041488,14.29774527,197984256,6
2026-02-11T18:23:31.359293Z,490.9987063,0.002857621,0.190070256,0.238014051,0.007281606,17.24808795,197963776,6
2026-02-11T18:23:41.359764Z,478.7779122,0.002859715,0.19037545,0.23807509,0.007209805,19.19293574,198221824,6
2026-02-11T18:23:51.360252Z,466.6406788,0.00284466,0.18809849,0.237619698,0.006832509,18.77616604,198221824,6
2026-02-11T18:24:01.360410Z,258.5996669,0.002832792,0.186158468,0.237231694,0.006272405,18.53382251,197971968,6
2026-02-11T18:24:11.361075Z,350.0032043,0.002815552,0.183080352,0.23661607,0.006109583,18.57821276,198213632,6
2026-02-11T18:24:21.361107Z,412.6321009,0.002826062,0.184963036,0.236992607,0.005991061,14.48598588,198213632,6
2026-02-11T18:24:31.361533Z,592.411493,0.002842053,0.187684012,0.237536802,0.006424657,15.70763295,197971968,6
2026-02-11T18:24:41.362107Z,775.5753472,0.002849204,0.188791486,0.237758252,0.006551993,17.39566567,197959680,6
2026-02-11T18:24:51.362632Z,667.989082,0.002850583,0.189017586,0.237803498,0.006634386,20.19118558,198496256,6
2026-02-11T18:25:01.362917Z,538.0579884,0.002844169,0.188020909,0.237604182,0.006556196,15.09486767,198496256,6
2026-02-11T18:25:11.362957Z,518.6799911,0.002853948,0.189526123,0.237905225,0.006606741,16.81344531,197976064,6
2026-02-11T18:25:21.363635Z,242.132079,0.002807802,0.181584182,0.236316836,0.005609112,19.76261065,197951488,6
2026-02-11T18:25:31.363715Z,303.1906609,0.002844571,0.18807535,0.23761507,0.006275925,15.6980233,197951488,6
2026-02-11T18:25:41.364251Z,447.7713867,0.002862862,0.190827507,0.238165501,0.00654909,19.22284715,197955584,6
2026-02-11T18:25:51.364447Z,365.4094641,0.002845981,0.188306238,0.237661248,0.006261026,19.66529422,198459392,6
2026-02-11T18:26:01.364605Z,371.1816676,0.00282577,0.184944004,0.236988801,0.00598164,19.26498952,198459392,6
2026-02-11T18:26:11.364675Z,261.2615575,0.002788495,0.17750751,0.235501502,0.005283663,15.41684475,198467584,6
2026-02-11T18:26:21.364797Z,270.7406655,0.002776911,0.174788745,0.234957749,0.005104775,20.63792935,198217728,6
2026-02-11T18:26:31.365332Z,231.8830757,0.00273277,0.161845678,0.232369136,0.004561294,20.45494012,197955584,6
2026-02-11T18:26:41.365554Z,215.6267084,0.002751365,0.167811488,0.233562298,0.004917171,20.35947838,197955584,6
2026-02-11T18:26:51.366045Z,395.9410495,0.002828197,0.185369632,0.237073926,0.006037353,15.50816892,197967872,6
2026-02-11T18:27:01.366900Z,392.0943994,0.00281901,0.183723965,0.236744714,0.005931154,19.97461565,198213632,6
2026-02-11T18:27:11.366748Z,446.8297835,0.002835479,0.186581123,0.237316225,0.006241157,16.14442365,198213632,6
2026-02-11T18:27:21.366928Z,519.8335611,0.002831076,0.185866446,0.237173289,0.006062512,20.90673576,197976064,6
2026-02-11T18:27:31.367427Z,409.8081958,0.002811171,0.182243102,0.236448543,0.005890648,16.44882795,197967872,6
2026-02-11T18:27:41.367613Z,413.3918094,0.002820233,0.183948912,0.236789782,0.006056957,14.40352719,197967872,6
2026-02-11T18:27:51.368065Z,259.2017964,0.002798876,0.179764854,0.235952971,0.00561089,20.38061978,197967872,6
2026-02-11T18:28:01.368396Z,248.111488,0.002811643,0.182335018,0.236467004,0.005755519,19.36577253,197976064,6
2026-02-11T18:28:11.368874Z,39.33535158,0.002641026,0.109545975,0.221909195,0.000606798,12.78889748,197963776,6
2026-02-11T18:28:21.368971Z,24.10471611,0.002725361,0.15930008,0.231860016,0.000954176,10.16342198,197963776,6
2026-02-11T18:28:31.369203Z,160.5388021,0.002870909,0.191884129,0.238376826,0.006665944,16.04392067,197971968,6
2026-02-11T18:28:41.369199Z,396.4987833,0.002848183,0.188649033,0.237729807,0.006377082,21.25150352,198246400,6
2026-02-11T18:28:51.369451Z,300.1932804,0.002844419,0.188060433,0.237612087,0.006239746,15.28685366,198246400,6
2026-02-11T18:29:01.369822Z,499.0777672,0.002853324,0.189415347,0.237883069,0.006487435,20.46597443,197976064,6
2026-02-11T18:29:11.370186Z,427.9653461,0.002828334,0.185393097,0.237078526,0.005968829,20.54657017,197976064,6
2026-02-11T18:29:21.370438Z,400.1484224,0.002846662,0.188412721,0.237682544,0.006212595,16.53564384,197976064,6
2026-02-11T18:29:31.371082Z,426.7838193,0.002835305,0.186580805,0.237316161,0.006085753,20.52891694,197980160,6
2026-02-11T18:29:41.371263Z,567.294636,0.002856725,0.189918341,0.237983668,0.006514703,20.75002169,197967872,6
2026-02-11T18:29:51.371425Z,584.0541591,0.002875186,0.192524842,0.238504968,0.006731218,20.25199387,197971968,6
2026-02-11T18:30:01.371585Z,303.212918,0.002864417,0.191048013,0.238209603,0.006605562,14.86165213,197971968,6
2026-02-11T18:30:11.371770Z,402.1336246,0.002865139,0.191149714,0.238229943,0.00667905,20.20566572,197971968,6
2026-02-11T18:30:21.372244Z,253.2088866,0.002831413,0.185924138,0.237184828,0.006270466,19.70668103,197976064,6
2026-02-11T18:30:31.372593Z,210.737463,0.002809839,0.181974584,0.236394917,0.005953244,19.31257729,197976064,6
2026-02-11T18:30:41.372907Z,58.25689865,0.002601842,0.0049435,0.211678272,0.002843691,9.308862418,197971968,6
2026-02-11T18:30:51.373100Z,55.36752401,0.002597113,0.004934515,0.209885306,0.002492852,19.88143207,197992448,6
2026-02-11T18:31:01.373460Z,58.15259308,0.002605864,0.004951141,0.213077082,0.001641421,14.48523992,197992448,6
2026-02-11T18:31:11.373630Z,61.48747558,0.002597032,0.00493436,0.209852802,0.001525,20.62363381,197963776,6
2026-02-11T18:31:21.373742Z,66.24784792,0.002589073,0.004919239,0.206399882,0.001390044,19.58674942,197971968,6
2026-02-11T18:31:31.374246Z,86.13801402,0.002563922,0.004871452,0.189834735,0.001108059,20.02967903,197976064,6
2026-02-11T18:31:41.374926Z,62.58078385,0.00258387,0.004909353,0.203787893,0.001858309,14.6517993,197976064,6
2026-02-11T18:31:51.374790Z,49.33806003,0.002607392,0.004954044,0.213581075,0.002468003,18.3579643,198225920,6
2026-02-11T18:32:01.375293Z,45.62341158,0.002619309,0.004976687,0.217068929,0.002094239,20.0206103,197976064,6
2026-02-11T18:32:11.375619Z,29.31092275,0.002716492,0.155891791,0.231178358,0.002772393,19.66286856,197976064,6
2026-02-11T18:32:21.376086Z,31.16581413,0.002710058,0.15323907,0.230647814,0.0037781,16.48180895,197984256,6
2026-02-11T18:32:31.376720Z,53.37132979,0.002615902,0.004970215,0.216145187,0.002237714,20.72296382,197967872,6
2026-02-11T18:32:41.376845Z,64.38592133,0.002593586,0.004927814,0.208429963,0.001429057,20.04050354,197980160,6
2026-02-11T18:32:51.377126Z,73.49162451,0.002577205,0.00489669,0.199928118,0.001925553,15.68755437,197980160,6
2026-02-11T18:33:01.377505Z,239.1074213,0.002790615,0.177912535,0.235582507,0.005806979,20.12453361,197988352,6
2026-02-11T18:33:11.377643Z,459.502309,0.002835959,0.186689634,0.237337927,0.006417012,20.06165382,198508544,6
2026-02-11T18:33:21.377930Z,380.2153802,0.00281262,0.182523037,0.236504607,0.006002898,20.3858922,198508544,6
2026-02-11T18:33:31.378262Z,495.4389017,0.002822632,0.184384281,0.236876856,0.006107597,19.97503779,197984256,6
2026-02-11T18:33:41.378903Z,317.4990874,0.002787499,0.177282494,0.235456499,0.00543599,19.70763617,198238208,6
2026-02-11T18:33:51.379119Z,269.8500289,0.002761145,0.170700066,0.234139881,0.004998213,19.38271023,198238208,6
2026-02-11T18:34:01.379305Z,273.6848196,0.002751714,0.167934554,0.233586812,0.004718932,20.07613507,197984256,6
2026-02-11T18:34:11.379516Z,255.4117676,0.002768097,0.17249056,0.234498112,0.005230379,19.26339456,197988352,6
2026-02-11T18:34:21.379655Z,508.0825853,0.002820923,0.184074686,0.236814937,0.006252377,17.1112872,197984256,6
2026-02-11T18:34:31.379859Z,473.551641,0.002833863,0.186339199,0.23726784,0.006406848,13.68064703,197984256,6
2026-02-11T18:34:41.379981Z,379.0819829,0.002820687,0.184031719,0.236806344,0.006116908,16.10268591,198004736,6
2026-02-11T18:34:51.380444Z,307.9508384,0.002816784,0.183310914,0.236662043,0.005967911,20.16836258,197976064,6
2026-02-11T18:35:01.380726Z,208.150543,0.002763329,0.171226597,0.234245319,0.004780899,14.07181565,197976064,6
2026-02-11T18:35:11.380925Z,387.9885078,0.002812715,0.182477716,0.236495543,0.005694964,16.502898,197988352,6
2026-02-11T18:35:21.381077Z,687.2276711,0.00284803,0.188607608,0.237721475,0.006356557,20.08976938,197976064,6
2026-02-11T18:35:31.381368Z,651.8881667,0.002854264,0.189556109,0.237911222,0.00649718,20.20497967,197976064,6
2026-02-11T18:35:41.381718Z,889.7337251,0.00287432,0.1924092,0.23848184,0.006877918,19.71729319,198238208,6
2026-02-11T18:35:51.382508Z,725.4578234,0.002872497,0.192164021,0.238432804,0.006877063,12.89971998,198524928,6
2026-02-11T18:36:01.382481Z,445.4817625,0.002879843,0.193137506,0.238627501,0.006922919,19.66298246,198012928,6
2026-02-11T18:36:11.382533Z,608.509429,0.002873603,0.192300195,0.238460039,0.006801233,19.52091985,198012928,6
2026-02-11T18:36:21.382946Z,748.9085456,0.00286565,0.191217593,0.238243519,0.006756947,21.38590329,198250496,6
2026-02-11T18:36:31.383576Z,651.3226097,0.002864554,0.191050958,0.238210192,0.006685069,20.07474583,197992448,6
2026-02-11T18:36:41.383943Z,1007.412028,0.002871917,0.192074986,0.238414997,0.006837724,13.13818506,197992448,6
2026-02-11T18:36:51.384164Z,953.872428,0.002878442,0.192954961,0.238591015,0.007018236,17.97628702,197976064,6
2026-02-11T18:37:01.384421Z,965.5717763,0.002880563,0.193230858,0.238646172,0.007077537,19.69055219,197988352,6
2026-02-11T18:37:11.384500Z,937.243901,0.002877757,0.192864793,0.238572945,0.006911486,20.28856019,197992448,6
2026-02-11T18:37:21.385128Z,1002.69461,0.00287111,0.19197647,0.23839536,0.006856563,20.06131165,197992448,6
2026-02-11T18:37:31.385653Z,595.9694412,0.002850015,0.18893093,0.237786186,0.00644562,19.60441181,198254592,6
2026-02-11T18:37:41.386119Z,704.0810526,0.002861864,0.190668974,0.238133795,0.006485147,14.66301868,198000640,6
2026-02-11T18:37:51.385998Z,642.0977497,0.002868944,0.19167932,0.238335864,0.006693164,13.95021127,198000640,6
2026-02-11T18:38:01.386626Z,674.4499551,0.00287827,0.192932277,0.238586455,0.006805227,14.98292287,198012928,6
2026-02-11T18:38:11.387035Z,484.6925825,0.002884758,0.193768018,0.238753604,0.0068044,20.23037594,197996544,6
2026-02-11T18:38:21.387321Z,359.8788683,0.002885899,0.193912209,0.238782442,0.006761149,15.22909366,197996544,6
2026-02-11T18:38:31.387632Z,301.9756728,0.002854898,0.189667967,0.237933593,0.006493189,19.65282033,198275072,6
2026-02-11T18:38:41.388013Z,63.13594815,0.002589219,0.004919516,0.206468458,0.001514627,16.94991224,198017024,6
2026-02-11T18:38:51.388187Z,71.43153149,0.002559387,0.004862836,0.185355167,0.000966818,19.63666555,198025216,6
2026-02-11T18:39:01.388812Z,62.24930653,0.002580483,0.004902918,0.201906492,0.002000007,16.81901137,198025216,6
2026-02-11T18:39:11.389093Z,198.8411942,0.002805708,0.181111004,0.236222201,0.005846919,17.51023702,198262784,6
2026-02-11T18:39:21.389115Z,414.9932722,0.002872456,0.19210884,0.238421768,0.006774763,19.9850146,198008832,6
2026-02-11T18:39:31.389761Z,851.6544788,0.002888151,0.194194051,0.23883881,0.007011951,12.59366823,198008832,6
2026-02-11T18:39:41.389763Z,848.5560456,0.002890171,0.194444159,0.238888832,0.007086479,16.23275189,198012928,6
2026-02-11T18:39:51.389642Z,1131.994355,0.002890114,0.194428786,0.238885757,0.007039017,19.90767958,198524928,6
2026-02-11T18:40:01.389968Z,789.0497163,0.002882621,0.193495863,0.238699173,0.006968441,14.51323131,198524928,6
2026-02-11T18:40:11.390103Z,700.7601663,0.002883634,0.193611403,0.238722281,0.007016555,15.76310528,198279168,6
2026-02-11T18:40:21.390189Z,697.0837998,0.00287907,0.193022586,0.238604517,0.006973178,17.26091886,197996544,6
2026-02-11T18:40:31.390434Z,534.9354376,0.002862645,0.190796577,0.238159315,0.006794511,20.93838556,198008832,6
2026-02-11T18:40:41.390545Z,606.69039,0.002861358,0.190594475,0.238118895,0.006696448,15.2188168,198008832,6
2026-02-11T18:40:51.391040Z,662.781733,0.002871559,0.19202502,0.238405004,0.006832553,16.49383654,198012928,6
2026-02-11T18:41:01.391419Z,547.2438458,0.00285873,0.190232219,0.238046444,0.006770024,20.40846846,198012928,6
2026-02-11T18:41:11.391906Z,696.9932829,0.002867331,0.191456084,0.238291217,0.006893997,19.2393707,198012928,6
2026-02-11T18:41:21.392180Z,823.8652148,0.002870093,0.191837048,0.23836741,0.006946639,20.44551315,197996544,6
2026-02-11T18:41:31.392448Z,624.6875558,0.002873214,0.192260791,0.238452158,0.007116453,20.39327655,198275072,6
