timestamp,request_rate,latency_p50,latency_p95,latency_p99,error_rate,cpu_usage,memory_usage,replica_count,cpu_per_replica,memory_per_replica,latency_diff,traffic_change_rate,request_rate_lag_1,latency_p95_lag_1,cpu_usage_lag_1,request_rate_lag_2,latency_p95_lag_2,cpu_usage_lag_2,request_rate_lag_3,latency_p95_lag_3,cpu_usage_lag_3,request_rate_lag_4,latency_p95_lag_4,cpu_usage_lag_4,request_rate_lag_5,latency_p95_lag_5,cpu_usage_lag_5,request_rate_rolling_mean_3,latency_p95_rolling_mean_3,cpu_usage_rolling_mean_3,request_rate_rolling_mean_5,latency_p95_rolling_mean_5,cpu_usage_rolling_mean_5,request_rate_rolling_std_3,latency_p95_rolling_std_3,cpu_usage_rolling_std_3,request_rate_rolling_std_5,latency_p95_rolling_std_5,cpu_usage_rolling_std_5
2026-02-11 18:03:51.317955+00:00,100.3981804,0.002654903,0.121456819,0.224291364,0.002318461,19.16868052,196579328.0,6.0,3.1947800866666665,32763221.333333332,0.118801916,0.04192119739949249,22.80820513,0.004784656,3.0468111,14.23977383,0.004757647,2.591280084,15.77710002,0.004755253,2.159323679,17.0119446,0.00475,3.058415916,39.90144205,0.004767967,2.355649606,45.81538645333333,0.043666374,8.268923901333332,34.047040796,0.028100874999999997,6.0049022598,47.46383412666857,0.06736850289523316,9.442213611556367,37.2327081237209,0.0521875609505742,7.368148243416085
2026-02-11 18:04:01.318512+00:00,87.56979008,0.002695103,0.146397067,0.229279413,0.002982433,20.6335328,196608000.0,6.0,3.4389221333333335,32768000.0,0.143701964,-1.2827675818456907,100.3981804,0.121456819,19.16868052,22.80820513,0.004784656,3.0468111,14.23977383,0.004757647,2.591280084,15.77710002,0.004755253,2.159323679,17.0119446,0.00475,3.058415916,70.25872520333333,0.090879514,14.28300814,48.158609892,0.056430288399999994,9.5199256366,41.5909339997664,0.07559594845694773,9.758357494570173,42.20161872979461,0.07129185337816364,9.496006228384147
2026-02-11 18:04:11.318692+00:00,120.0886422,0.002699093,0.147793307,0.229558661,0.004204103,20.01934889,196354048.0,6.0,3.3365581483333333,32725674.666666668,0.145094214,3.251826679119775,87.56979008,0.146397067,20.6335328,100.3981804,0.121456819,19.16868052,22.80820513,0.004784656,3.0468111,14.23977383,0.004757647,2.591280084,15.77710002,0.004755253,2.159323679,102.68553756,0.13854906433333333,19.940520736666667,69.02091832800001,0.0850378992,13.0919306788,16.379650114812005,0.01481877219730235,0.7356007469230512,47.626395763025435,0.07401862660517561,9.393613049917782
2026-02-11 18:04:21.319115+00:00,158.6824625,0.002733362,0.162003661,0.232400732,0.004728342,12.17701851,196354048.0,6.0,2.029503085,32725674.666666668,0.159270299,3.8592187850453947,120.0886422,0.147793307,20.01934889,87.56979008,0.146397067,20.6335328,100.3981804,0.121456819,19.16868052,22.80820513,0.004784656,3.0468111,14.23977383,0.004757647,2.591280084,122.11363159333332,0.15206467833333334,17.609966733333334,97.909456062,0.11648710200000001,15.009078363999999,35.599557317625376,0.008635676225439709,4.715082212103129,49.84620081374896,0.06412600126011044,7.50259937712505
2026-02-11 18:04:31.319502+00:00,185.9901602,0.002738322,0.163824862,0.232764972,0.004879893,19.17044829,196337664.0,6.0,3.195074715,32722944.0,0.16108654,2.730664093299587,158.6824625,0.162003661,12.17701851,120.0886422,0.147793307,20.01934889,87.56979008,0.146397067,20.6335328,100.3981804,0.121456819,19.16868052,22.80820513,0.004784656,3.0468111,154.92042163333332,0.15787394333333335,17.122271896666664,130.545847076,0.14829514319999998,18.233805802,33.11143657843824,0.008777449227098352,4.303696823769499,41.02108421305899,0.01697973648924607,3.441758851708301
2026-02-11 18:04:41.319751+00:00,191.8856407,0.002750921,0.167775298,0.23355506,0.005027514,21.33148941,196382720.0,6.0,3.555248235,32730453.333333332,0.165024377,0.5895333706190735,185.9901602,0.163824862,19.17044829,158.6824625,0.162003661,12.17701851,120.0886422,0.147793307,20.01934889,87.56979008,0.146397067,20.6335328,100.3981804,0.121456819,19.16868052,178.85275446666665,0.16453460699999997,17.55965207,148.843339136,0.15755883899999998,18.666367580000003,17.714956423793655,0.002950551116098551,4.7850896241879735,44.470818514668714,0.009789615553865077,3.713789187313729
2026-02-11 18:04:51.320110+00:00,177.1895455,0.002735458,0.162868002,0.2325736,0.004806313,15.66579961,196382720.0,6.0,2.6109666016666666,32730453.333333332,0.16013254400000002,-1.4695567629122117,191.8856407,0.167775298,21.33148941,185.9901602,0.163824862,19.17044829,158.6824625,0.162003661,12.17701851,120.0886422,0.147793307,20.01934889,87.56979008,0.146397067,20.6335328,185.02178213333332,0.16482272066666667,18.722579103333334,166.76729022,0.16085302599999998,17.672820941999998,7.395750171001705,0.0026013803925771205,2.859274441834865,28.953990599150234,0.007627090015131076,3.7204473871310233
2026-02-11 18:05:01.320708+00:00,190.0146717,0.002741412,0.164832002,0.2329664,0.004869634,17.64021897,196395008.0,6.0,2.9400364949999997,32732501.333333332,0.16209059,1.2824359303313662,177.1895455,0.162868002,15.66579961,191.8856407,0.167775298,21.33148941,185.9901602,0.163824862,19.17044829,158.6824625,0.162003661,12.17701851,120.0886422,0.147793307,20.01934889,186.36328596666667,0.165158434,18.212502663333336,180.75249612000002,0.164260765,17.196994957999998,7.9995791678102455,0.0024698799355173805,2.8758723366480328,13.573401663154883,0.0022306149703982653,3.4903342491882348
2026-02-11 18:05:11.321141+00:00,165.4662474,0.00274023,0.164314182,0.232862836,0.005132449,19.26192094,196366336.0,6.0,3.2103201566666666,32727722.666666668,0.161573952,-2.4547361399251435,190.0146717,0.164832002,17.64021897,177.1895455,0.162868002,15.66579961,191.8856407,0.167775298,21.33148941,185.9901602,0.163824862,19.17044829,158.6824625,0.162003661,12.17701851,177.55682153333336,0.16400472866666668,17.522646506666664,182.1092531,0.1647228692,18.613975443999998,12.27833265010803,0.001017912090572067,1.8009413144577824,10.889536253500674,0.0018535915161817722,2.1067937706599067
2026-02-11 18:05:21.321520+00:00,180.9143815,0.002777626,0.174963168,0.234992634,0.0054775,15.78307153,196366336.0,6.0,2.630511921666667,32727722.666666668,0.172185542,1.5447548637906627,165.4662474,0.164314182,19.26192094,190.0146717,0.164832002,17.64021897,177.1895455,0.162868002,15.66579961,191.8856407,0.167775298,21.33148941,185.9901602,0.163824862,19.17044829,178.7984335333333,0.16803645066666664,17.56173714666667,181.09409736,0.16695053040000002,17.936500092,12.410246200275145,0.006004297973120953,1.7407520937254717,10.67170993333078,0.004821517823972714,2.4064398313428237
2026-02-11 18:05:31.321967+00:00,191.6678834,0.002796321,0.179223953,0.235844791,0.005610331,15.67557376,196390912.0,6.0,2.612595626666667,32731818.666666668,0.176427632,1.0753021239950578,180.9143815,0.174963168,15.78307153,165.4662474,0.164314182,19.26192094,190.0146717,0.164832002,17.64021897,177.1895455,0.162868002,15.66579961,191.8856407,0.167775298,21.33148941,179.3495041,0.17283376766666667,16.90685541,181.0505459,0.1692402614,16.805316962,13.170727513197674,0.007679588345270137,2.0402546852254426,10.61696321361319,0.007360884066637672,1.6087083086211578
2026-02-11 18:05:41.321931+00:00,141.2073789,0.002824079,0.184643715,0.236928743,0.005859854,19.22484483,196399104.0,6.0,3.2041408049999998,32733184.0,0.181819636,-5.046068615847015,191.6678834,0.179223953,15.67557376,180.9143815,0.174963168,15.78307153,165.4662474,0.164314182,19.26192094,190.0146717,0.164832002,17.64021897,177.1895455,0.162868002,15.66579961,171.26321459999997,0.17961027866666668,16.89449670666667,173.85411258,0.173595404,17.517126006,26.57864547898137,0.004851822667343136,2.0188562912156782,21.00301764849469,0.008924051974645702,1.7588365772454213
2026-02-11 18:05:51.322213+00:00,72.15817329,0.002794553,0.178844149,0.23576883,0.004281974,19.66687559,196902912.0,6.0,3.2778125983333335,32817152.0,0.176049596,-6.904725847731095,141.2073789,0.184643715,19.22484483,191.6678834,0.179223953,15.67557376,180.9143815,0.174963168,15.78307153,165.4662474,0.164314182,19.26192094,190.0146717,0.164832002,17.64021897,135.01114519666666,0.180903939,18.189098060000003,150.28281289799997,0.1763978334,17.922457329999997,59.99531387303354,0.0032443036490492506,2.1879673450978148,47.61138664984196,0.007583516191981951,2.009902261732486
2026-02-11 18:06:01.322522+00:00,81.95610873,0.002721656,0.157591541,0.231518308,0.002800471,18.46611525,196902912.0,6.0,3.0776858750000002,32817152.0,0.154869885,0.9797632693149786,72.15817329,0.178844149,19.66687559,141.2073789,0.184643715,19.22484483,191.6678834,0.179223953,15.67557376,180.9143815,0.174963168,15.78307153,165.4662474,0.164314182,19.26192094,98.44055364,0.17369313500000003,19.119278556666668,133.58078516400002,0.1750533052,17.763296192,37.359749622235746,0.014242708255550091,0.6073010185058949,55.024062286265575,0.010352078216604743,1.9061458652924939
2026-02-11 18:06:11.322995+00:00,116.4368837,0.002731666,0.161564601,0.23231292,0.004153013,11.64344823,196399104.0,6.0,1.9405747050000002,32733184.0,0.158832935,3.4479144106483766,81.95610873,0.157591541,18.46611525,72.15817329,0.178844149,19.66687559,141.2073789,0.184643715,19.22484483,191.6678834,0.179223953,15.67557376,180.9143815,0.174963168,15.78307153,90.18372190666666,0.166000097,16.592146356666667,120.685285604,0.1723735918,16.935371531999998,23.25771405000535,0.011299272333868541,4.327547366602112,48.30259877255437,0.011986396355456326,3.340565872419995
2026-02-11 18:06:21.323509+00:00,191.9488279,0.002752251,0.168058599,0.23361172,0.004576444,15.28479004,196423680.0,6.0,2.5474650066666666,32737280.0,0.165306348,7.55080630855574,116.4368837,0.161564601,11.64344823,81.95610873,0.157591541,18.46611525,72.15817329,0.178844149,19.66687559,141.2073789,0.184643715,19.22484483,191.6678834,0.179223953,15.67557376,130.11394011,0.16240491366666665,15.131451173333334,120.74147450400001,0.17014052100000002,16.857214788,56.2574081489218,0.005283883025499371,3.4139172401322107,48.40586658007514,0.0114176779454593,3.3817269199383184
2026-02-11 18:06:31.323843+00:00,226.9892963,0.002749643,0.167392655,0.233478531,0.004688234,14.57318331,196423680.0,6.0,2.4288638849999997,32737280.0,0.164643012,3.5039298087443886,191.9488279,0.168058599,15.28479004,116.4368837,0.161564601,11.64344823,81.95610873,0.157591541,18.46611525,72.15817329,0.178844149,19.66687559,141.2073789,0.184643715,19.22484483,178.45833596666662,0.16567195166666668,13.833807193333334,137.897857984,0.16669030899999998,15.926882483999998,56.49738057974605,0.003572620533587123,1.929987130976888,68.50282950462051,0.008048940858779368,3.2026490848017612
2026-02-11 18:06:41.324322+00:00,226.4038566,0.002751652,0.167992373,0.233598475,0.004928313,15.76514162,196669440.0,6.0,2.627523603333333,32778240.0,0.165240721,-0.058541165878153924,226.9892963,0.167392655,14.57318331,191.9488279,0.168058599,15.28479004,116.4368837,0.161564601,11.64344823,81.95610873,0.157591541,18.46611525,72.15817329,0.178844149,19.66687559,215.1139936,0.16781454233333334,15.207704990000002,168.746994646,0.1645199538,15.146535690000002,20.063757408370254,0.0003668625931984351,0.5997063713974374,66.18876431077922,0.004732048479151844,2.450599453254029
2026-02-11 18:06:51.324366+00:00,199.8264496,0.002769656,0.172966847,0.234593369,0.005230612,19.88414787,196423680.0,6.0,3.314024645,32737280.0,0.170197191,-2.6577290059923757,226.4038566,0.167992373,15.76514162,226.9892963,0.167392655,14.57318331,191.9488279,0.168058599,15.28479004,116.4368837,0.161564601,11.64344823,81.95610873,0.157591541,18.46611525,217.73986749999997,0.169450625,16.740824266666667,192.32106282,0.167595015,15.430142214,15.516236352789297,0.003059865729871639,2.786674291991954,45.217256868211045,0.004050809336492135,2.9599386873630302
2026-02-11 18:07:01.324708+00:00,129.8534251,0.002718384,0.156642044,0.231328409,0.004307094,15.39951041,196423680.0,6.0,2.566585068333333,32737280.0,0.15392366000000002,-6.997063150440253,199.8264496,0.172966847,19.88414787,226.4038566,0.167992373,15.76514162,226.9892963,0.167392655,14.57318331,191.9488279,0.168058599,15.28479004,116.4368837,0.161564601,11.64344823,185.36124376666666,0.16586708800000002,17.016266633333334,195.00437110000001,0.16661050360000002,16.18135465,49.87412245402999,0.008367342797783537,2.49037720760331,39.64277260648041,0.006008152635258256,2.1145469071850096
2026-02-11 18:07:11.324800+00:00,114.0625298,0.002699886,0.148696563,0.229739313,0.004248814,19.08782013,196440064.0,6.0,3.1813033550000003,32740010.666666668,0.145996677,-1.5790750025099785,129.8534251,0.156642044,15.39951041,199.8264496,0.172966847,19.88414787,226.4038566,0.167992373,15.76514162,226.9892963,0.167392655,14.57318331,191.9488279,0.168058599,15.28479004,147.9141348333333,0.15943515133333333,18.12382613666667,179.42711147999998,0.1627380964,16.941960668,45.64542049230133,0.012373874000966867,2.3926881537918483,53.8868906185896,0.009851728176746618,2.378883162546075
2026-02-11 18:07:21.325053+00:00,90.51469705,0.002739367,0.163909789,0.232781958,0.00446086,19.67185544,196460544.0,6.0,3.2786425733333338,32743424.0,0.161170422,-2.354723700490377,114.0625298,0.148696563,19.08782013,129.8534251,0.156642044,15.39951041,199.8264496,0.172966847,19.88414787,226.4038566,0.167992373,15.76514162,226.9892963,0.167392655,14.57318331,111.47688398333332,0.156416132,18.053061993333333,152.13219163,0.1620415232,17.961695094,19.796415189748398,0.007609128629848267,2.3165224615552087,58.16652965621631,0.009559132661325541,2.1953512361779715
2026-02-11 18:07:31.325222+00:00,199.1063787,0.002777671,0.174887367,0.234977473,0.004957918,19.05413903,196980736.0,6.0,3.1756898383333336,32830122.666666668,0.17210969599999998,10.858984648159446,90.51469705,0.163909789,19.67185544,114.0625298,0.148696563,19.08782013,129.8534251,0.156642044,15.39951041,199.8264496,0.172966847,19.88414787,226.4038566,0.167992373,15.76514162,134.56120184999997,0.16249790633333333,19.271271533333337,146.67269605,0.163420522,18.619494576,57.12429428670282,0.013152361500503574,0.34732434961355696,50.186263714589266,0.011018200511961026,1.835984340709157
2026-02-11 18:07:41.325390+00:00,208.7174126,0.002763754,0.171316543,0.234263206,0.004665656,15.73359687,196980736.0,6.0,2.6222661449999998,32830122.666666668,0.16855278899999998,0.9610872437343048,199.1063787,0.174887367,19.05413903,90.51469705,0.163909789,19.67185544,114.0625298,0.148696563,19.08782013,129.8534251,0.156642044,15.39951041,199.8264496,0.172966847,19.88414787,166.11282944999996,0.17003789966666663,18.153197113333334,148.45088865,0.1630904612,17.789384376,65.64602965856115,0.00559937507825014,2.1180751624883,52.6380559890452,0.010680274997108519,2.0473761801430004
2026-02-11 18:07:51.325721+00:00,235.6721205,0.002794023,0.178729452,0.23574589,0.005079031,19.98839451,196460544.0,6.0,3.3313990849999997,32743424.0,0.175935429,2.6953815728699397,208.7174126,0.171316543,15.73359687,199.1063787,0.174887367,19.05413903,90.51469705,0.163909789,19.67185544,114.0625298,0.148696563,19.08782013,129.8534251,0.156642044,15.39951041,214.49863726666663,0.17497778733333336,18.258710136666668,169.61462773,0.1675079428,18.707161195999998,18.95600926700905,0.0037072815968145706,2.2361475985720345,63.45316802360956,0.01185008783175234,1.7087695449863427
2026-02-11 18:08:01.326271+00:00,213.7146795,0.002788335,0.177471414,0.235494283,0.004944642,20.46679762,196456448.0,6.0,3.4111329366666667,32742741.333333332,0.174683079,-2.195623340716262,235.6721205,0.178729452,19.98839451,208.7174126,0.171316543,15.73359687,199.1063787,0.174887367,19.05413903,90.51469705,0.163909789,19.67185544,114.0625298,0.148696563,19.08782013,219.36807086666667,0.17583913633333334,18.729596333333333,189.54505767,0.173262913,18.982956694000002,14.33909672720415,0.003966869388622969,2.6056145095033902,56.96026448906252,0.005947744632209708,1.8875034283769845
2026-02-11 18:08:11.326591+00:00,205.2095173,0.002786825,0.177129093,0.235425819,0.004809309,15.92364462,196456448.0,6.0,2.6539407699999997,32742741.333333332,0.174342268,-0.8504890043518608,213.7146795,0.177471414,20.46679762,235.6721205,0.178729452,19.98839451,208.7174126,0.171316543,15.73359687,199.1063787,0.174887367,19.05413903,90.51469705,0.163909789,19.67185544,218.1987724333333,0.177776653,18.79294558333333,212.48402172000002,0.1759067738,18.23331453,15.718551635130073,0.000842713099198388,2.4963740500080465,14.01133055059822,0.0029162940705652843,2.2541999014167025
2026-02-11 18:08:21.327467+00:00,183.2571117,0.002776604,0.174713516,0.234942703,0.004397342,20.29377845,196718592.0,6.0,3.3822964083333336,32786432.0,0.17193691200000003,-2.1950482737712167,205.2095173,0.177129093,15.92364462,213.7146795,0.177471414,20.46679762,235.6721205,0.178729452,19.98839451,208.7174126,0.171316543,15.73359687,199.1063787,0.174887367,19.05413903,200.7271028333333,0.17643800766666665,18.89474023,209.31416832,0.1758720036,18.481242414,15.71575288241529,0.0015032297056876787,2.574498155197977,18.77685156550262,0.002932478198699495,2.4284813314953757
2026-02-11 18:08:31.327864+00:00,206.9524975,0.00281617,0.18319647,0.236639294,0.00510316,18.77401743,196456448.0,6.0,3.129002905,32742741.333333332,0.1803803,2.3694445130528314,183.2571117,0.174713516,20.29377845,205.2095173,0.177129093,15.92364462,213.7146795,0.177471414,20.46679762,235.6721205,0.178729452,19.98839451,208.7174126,0.171316543,15.73359687,198.47304216666666,0.17834635966666668,18.330480166666668,208.96118529999998,0.178247989,19.089326526,13.206169011838082,0.004370518361117113,2.2185719282911496,18.807438724227698,0.003125170683534745,1.889273408474989
2026-02-11 18:08:41.328180+00:00,163.0221471,0.002777987,0.175049812,0.235009767,0.00433617,18.58948335,196456448.0,6.0,3.0982472249999997,32742741.333333332,0.172271825,-4.392896224479305,206.9524975,0.18319647,18.77401743,183.2571117,0.174713516,20.29377845,205.2095173,0.177129093,15.92364462,213.7146795,0.177471414,20.46679762,235.6721205,0.178729452,19.98839451,184.4105854333333,0.177653266,19.219093076666667,194.43119062,0.177512061,18.809544294,21.987878428962166,0.0048034994211632286,0.9352671786247825,20.95349881249333,0.003404238042570637,1.825345550978516
2026-02-11 18:08:51.328337+00:00,175.864623,0.002753463,0.168524792,0.233704958,0.004186474,16.4157964,196456448.0,6.0,2.7359660666666668,32742741.333333332,0.165771329,1.2842274276293846,163.0221471,0.175049812,18.58948335,206.9524975,0.18319647,18.77401743,183.2571117,0.174713516,20.29377845,205.2095173,0.177129093,15.92364462,213.7146795,0.177471414,20.46679762,181.94642253333328,0.175590358,17.926432393333332,186.86117932,0.1757227366,17.99934405,22.5878315856003,0.007350760254389163,1.3114987742792523,18.990363242530083,0.0052705855808324814,1.8047827943073458
2026-02-11 18:09:01.328749+00:00,217.3892533,0.002791267,0.178053197,0.235610639,0.004863296,15.94066936,196456448.0,6.0,2.6567782266666664,32742741.333333332,0.17526193,4.152291955571432,175.864623,0.168524792,16.4157964,163.0221471,0.175049812,18.58948335,206.9524975,0.18319647,18.77401743,183.2571117,0.174713516,20.29377845,205.2095173,0.177129093,15.92364462,185.42534113333332,0.17387593366666665,16.981983036666666,189.29712652,0.17590755740000003,18.002748997999998,28.41656308492133,0.0048714595571663875,1.4122603758018106,22.406294789785388,0.005347866471105578,1.7998971585691488
